Student_ID,First_Name,Last_Name,Gender,Date_of_Birth,Admission_Date,Class_Section,Class_Level,Religion,Tribe,State_of_Origin,Parent_Name,Parent_Occupation,Parent_Income,Academic_Performance,Attendance_Rate,Special_Needs
80807,Saidah,Fatima,Female,1986-06-11,2017-09-27,C,SS1,Islam,Hausa,Kaduna,Amina Fatima,Programmer multimedia,149247,3,54.85716717,No
42853,Salim,Bello,Male,2007-09-04,2016-04-27,A,SS2,Islam,Hausa,Sokoto,Umar Bello,Forensic scientist,335896,90,56.59936863,No
32871,Hadiza,Adamu,Male,1990-11-10,2018-01-09,D,SS3,Islam,Hausa,Kaduna,Abdullahi Adamu,Mechanical engineer,181216,20,34.88007087,Yes
24408,Muhammad,Yau,Male,2001-02-02,2019-10-10,D,SS1,Islam,Hausa,Sokoto,Abdullahi Yau,Local government officer,430274,60,74.10701726,Yes
96646,Aisha,Ibrahim,Female,1996-02-10,2018-10-18,D,SS3,Islam,Hausa,Katsina,Umar Ibrahim,Management consultant,59556,49,47.00024868,Yes
13379,Saidah,Fatima,Female,1989-06-12,2017-02-21,C,SS2,Islam,Hausa,Katsina,Fatimah Fatima,Fish farm manager,375237,47,99.915646,No
27275,Aminu,Asmau,Male,1989-07-28,2018-05-14,D,SS1,Islam,Hausa,Katsina,Fatimah Asmau,Health and safety inspector,471724,68,96.46571898,Yes
11947,Saeedah,Abdullahi,Male,2000-11-26,2018-09-13,A,SS1,Islam,Hausa,Kaduna,Umar Abdullahi,Product designer,465922,25,30.77389753,Yes
56955,Latifa,Bello,Female,2005-05-08,2016-05-03,B,SS2,Islam,Hausa,Kaduna,Amina Bello,Art gallery manager,451858,11,13.45963347,No
41186,Saeedah,Bello,Male,1991-06-19,2020-06-06,C,SS2,Islam,Hausa,Kaduna,Amina Bello,Journalist broadcasting,95311,34,46.29089402,No
87182,Saidu,Saidiya,Male,2002-05-25,2019-07-13,A,SS2,Islam,Hausa,Katsina,Umar Saidiya,Proofreader,83257,61,51.72334414,Yes
52437,Saeedah,Yusuf,Male,2004-04-11,2018-06-15,C,SS2,Islam,Hausa,Katsina,Fatimah Yusuf,General practice doctor,135087,61,79.79165499,Yes
12068,Suleiman,Aliyu,Female,1989-02-01,2016-03-14,D,SS3,Islam,Hausa,Kaduna,Amina Aliyu,Designer multimedia,126447,5,97.31404027,No
32838,Kabiru,Yusuf,Female,2001-12-31,2017-12-12,C,SS1,Islam,Hausa,Sokoto,Abdullahi Yusuf,Engineer manufacturing systems,229359,90,46.6977365,Yes
44782,Saidu,Salisu,Male,2008-06-28,2018-10-26,D,SS1,Islam,Hausa,Katsina,Amina Salisu,Surveyor insurance,134064,78,62.67764566,Yes
16868,Ali,Umar,Female,2001-12-28,2018-11-30,A,SS2,Islam,Hausa,Sokoto,Abdullahi Umar,Sports development officer,323723,18,21.64129901,Yes
26614,Sadiq,Fatima,Male,1997-02-15,2018-01-22,A,SS2,Islam,Hausa,Kaduna,Abdullahi Fatima,IT technical support officer,477408,2,62.33291423,Yes
65176,Saad,Adamu,Female,2008-05-21,2017-10-01,B,SS1,Islam,Hausa,Sokoto,Abdullahi Adamu,Oncologist,411512,58,61.02528537,Yes
78955,Muhammad,Muhammad,Male,1986-08-04,2020-08-02,D,SS2,Islam,Hausa,Kano,Umar Muhammad,Magazine features editor,330394,16,53.61416829,No
24896,Halima,Malam,Male,2009-01-27,2016-06-17,B,SS3,Islam,Hausa,Kaduna,Umar Malam,Drilling engineer,151801,13,92.0233926,No
18330,Abubakar,Ahmed,Female,2004-09-23,2018-02-10,A,SS1,Islam,Hausa,Katsina,Abdullahi Ahmed,Restaurant manager,300971,46,89.87187929,No
72422,Sadiq,Asmau,Male,2002-08-14,2017-11-22,D,SS1,Islam,Hausa,Sokoto,Umar Asmau,Chartered public finance accountant,447050,22,91.45715166,Yes
68756,Kabir,Bello,Male,1995-03-07,2019-03-31,B,SS2,Islam,Hausa,Kaduna,Fatimah Bello,Lecturer further education,381124,30,22.13996014,No
57453,Jamila,Bello,Female,2005-12-13,2020-06-08,C,SS3,Islam,Hausa,Bauchi,Umar Bello,Management consultant,234225,93,14.5447946,No
77271,Jamila,Kabiru,Female,1998-08-10,2018-09-26,C,SS2,Islam,Hausa,Kaduna,Fatimah Kabiru,Warehouse manager,65618,98,33.09150634,Yes
87812,Saidu,Amina,Male,2006-11-26,2017-07-24,A,SS3,Islam,Hausa,Bauchi,Umar Amina,Solicitor,228352,72,64.43489788,No
24293,Aminu,Yakubu,Female,2005-08-20,2019-10-06,A,SS3,Islam,Hausa,Bauchi,Fatimah Yakubu,Estate agent,497483,2,44.82564305,No
69245,Suleiman,Umar,Female,1997-07-13,2016-01-19,B,SS3,Islam,Hausa,Kaduna,Fatimah Umar,Investment analyst,254093,25,24.92070091,Yes
76039,Aisha,Kabiru,Female,1986-07-17,2016-07-19,B,SS2,Islam,Hausa,Bauchi,Umar Kabiru,Information officer,465584,26,46.96560689,Yes
39038,Saidun,Yau,Male,1988-09-04,2020-03-07,B,SS3,Islam,Hausa,Sokoto,Amina Yau,Chiropractor,446758,57,65.78943395,Yes
90623,Musa,Ahmed,Female,2009-12-18,2016-08-05,D,SS2,Islam,Hausa,Sokoto,Abdullahi Ahmed,Chemical engineer,276702,91,10.99716711,Yes
15683,Aisha,Adamu,Male,1989-02-19,2017-08-20,C,SS2,Islam,Hausa,Sokoto,Abdullahi Adamu,Optician dispensing,104300,23,47.52575931,No
96363,Musa,Halima,Female,2001-09-17,2016-06-10,D,SS1,Islam,Hausa,Kaduna,Amina Halima,Intelligence analyst,473244,14,16.54043121,Yes
78347,Musa,Muhammad,Male,1996-08-30,2017-03-15,D,SS2,Islam,Hausa,Sokoto,Umar Muhammad,Wellsite geologist,318655,84,50.83344106,Yes
49535,Kabir,Danjuma,Male,2000-03-04,2017-09-26,B,SS3,Islam,Hausa,Sokoto,Fatimah Danjuma,Research scientist (medical),456775,79,93.8274596,Yes
70036,Saidiya,Amina,Female,1994-06-26,2017-01-25,C,SS2,Islam,Hausa,Bauchi,Amina Amina,Electronics engineer,475621,94,62.50661952,No
94323,Salim,Aliyu,Male,2005-05-16,2016-10-12,B,SS3,Islam,Hausa,Sokoto,Fatimah Aliyu,Museum/gallery exhibitions officer,261004,86,25.92286421,No
14082,Saad,Adamu,Male,1988-05-19,2017-06-23,C,SS2,Islam,Hausa,Kaduna,Umar Adamu,Engineer electrical,161337,23,90.3286291,Yes
17972,Mariya,Usman,Female,2001-03-02,2020-09-01,C,SS2,Islam,Hausa,Kano,Amina Usman,Geochemist,137830,10,43.92598081,Yes
72781,Said,Asmau,Female,2003-05-31,2017-09-26,B,SS3,Islam,Hausa,Bauchi,Abdullahi Asmau,Radiographer diagnostic,149690,47,98.67400544,Yes
62640,Bilal,Hadiza,Male,1998-01-27,2018-01-04,A,SS2,Islam,Hausa,Kaduna,Amina Hadiza,Make,375622,69,91.78130247,Yes
65872,Kabiru,Garba,Female,1994-12-27,2020-04-25,D,SS2,Islam,Hausa,Sokoto,Fatimah Garba,Leisure centre manager,384227,17,95.31847279,No
99928,Ibrahim,Umar,Female,1993-09-21,2016-08-30,C,SS1,Islam,Hausa,Bauchi,Abdullahi Umar,Primary school teacher,303452,68,69.15738571,Yes
24150,Saidah,Amina,Male,2001-09-19,2019-08-17,B,SS1,Islam,Hausa,Kaduna,Abdullahi Amina,Medical illustrator,455517,75,23.88879383,Yes
74260,Jamila,Zainab,Male,1994-01-17,2019-12-22,D,SS3,Islam,Hausa,Sokoto,Umar Zainab,Designer jewellery,357418,64,92.33318363,No
68138,Sadiq,Aliyu,Male,2011-09-30,2018-08-25,D,SS1,Islam,Hausa,Katsina,Fatimah Aliyu,Dispensing optician,442028,94,64.2882228,Yes
19632,Mariya,Lawal,Female,1995-08-25,2017-05-25,B,SS2,Islam,Hausa,Kaduna,Fatimah Lawal,IT trainer,415614,2,95.62143107,Yes
20589,Ibrahim,Asmau,Male,1997-01-11,2017-09-05,A,SS2,Islam,Hausa,Kano,Abdullahi Asmau,Administrator sports,85075,89,59.33454381,Yes
52219,Abdulsalam,Musa,Female,2008-12-31,2018-01-30,A,SS2,Islam,Hausa,Bauchi,Fatimah Musa,Clinical research associate,440411,48,29.38026189,No
89730,Saeed,Aliyu,Male,2004-07-18,2019-08-10,B,SS3,Islam,Hausa,Bauchi,Abdullahi Aliyu,Energy manager,168882,74,77.6346077,No
29442,Ibrahim,Lawal,Male,1997-08-26,2017-07-02,A,SS2,Islam,Hausa,Bauchi,Amina Lawal,Television camera operator,487524,14,76.13234664,No
18609,Aisha,Ahmed,Male,2011-02-10,2018-02-12,D,SS3,Islam,Hausa,Katsina,Abdullahi Ahmed,Insurance claims handler,394470,57,87.8645183,No
26540,Halima,Bello,Male,2007-09-12,2018-07-30,B,SS1,Islam,Hausa,Sokoto,Abdullahi Bello,Risk manager,459345,15,45.98355226,No
46046,Saidu,Saidatu,Female,1994-01-02,2018-06-05,C,SS1,Islam,Hausa,Bauchi,Amina Saidatu,Surveyor minerals,309194,100,56.32910931,Yes
91830,Suleiman,Saidatu,Female,2003-09-14,2020-11-25,B,SS3,Islam,Hausa,Kano,Amina Saidatu,Housing manager/officer,342268,16,73.91040068,Yes
92978,Bilal,Ishaq,Female,1991-03-11,2019-10-24,A,SS1,Islam,Hausa,Sokoto,Abdullahi Ishaq,Surveyor minerals,454141,66,50.5845828,No
86724,Suleiman,Saidiya,Female,2002-02-28,2017-09-17,D,SS2,Islam,Hausa,Sokoto,Abdullahi Saidiya,Solicitor,290046,57,26.85619528,No
81874,Sadiq,Kabiru,Female,2001-07-25,2018-04-24,D,SS3,Islam,Hausa,Bauchi,Umar Kabiru,Editor magazine features,253043,29,92.47280807,No
52622,Suleiman,Garba,Male,1990-04-12,2020-02-03,C,SS3,Islam,Hausa,Kano,Fatimah Garba,Occupational therapist,218932,70,49.04455052,Yes
59925,Abdulsalam,Zainab,Male,1995-10-06,2016-09-05,B,SS3,Islam,Hausa,Katsina,Amina Zainab,Water engineer,386869,49,37.09970892,Yes
88301,Fatima,Ahmed,Female,2009-01-19,2019-01-22,A,SS1,Islam,Hausa,Sokoto,Fatimah Ahmed,Call centre manager,243394,44,32.23531509,No
79541,Saad,Asmau,Female,2001-09-21,2019-05-22,C,SS3,Islam,Hausa,Kaduna,Amina Asmau,Engineer civil (contracting),154392,72,57.26726804,No
48652,Saidu,Adamu,Male,2008-05-02,2019-03-19,B,SS1,Islam,Hausa,Bauchi,Amina Adamu,Chief Financial Officer,72001,72,14.397016,Yes
69469,Saiduwa,Ibrahim,Female,1991-08-24,2017-06-05,A,SS1,Islam,Hausa,Kano,Fatimah Ibrahim,Chemical engineer,69073,12,95.27744053,No
76263,Saeedah,Musa,Female,1995-04-02,2020-01-02,A,SS3,Islam,Hausa,Bauchi,Amina Musa,Therapist sports,287454,95,82.67314719,Yes
89354,Kabiru,Garba,Male,1998-05-24,2019-10-03,D,SS2,Islam,Hausa,Bauchi,Abdullahi Garba,Ophthalmologist,148608,77,90.56915235,No
66387,Aminat,Bello,Female,1998-03-24,2019-08-06,D,SS1,Islam,Hausa,Kano,Fatimah Bello,General practice doctor,51951,42,83.17886228,No
22999,Ibrahim,Amina,Female,1996-07-05,2020-04-18,D,SS1,Islam,Hausa,Sokoto,Umar Amina,Dancer,349336,74,18.60810816,No
24996,Saidah,Adamu,Female,1983-01-03,2019-09-08,A,SS2,Islam,Hausa,Sokoto,Umar Adamu,Librarian public,236343,97,28.01278609,Yes
95814,Saidah,Mariya,Female,2007-09-18,2017-04-29,B,SS1,Islam,Hausa,Kano,Fatimah Mariya,Site engineer,58976,61,57.50921776,No
95316,Kabir,Usman,Female,1984-03-06,2020-02-06,B,SS2,Islam,Hausa,Kaduna,Amina Usman,Manufacturing systems engineer,398431,90,27.06394552,Yes
82264,Saidu,Yusuf,Female,1992-09-05,2016-03-02,B,SS2,Islam,Hausa,Katsina,Abdullahi Yusuf,Occupational psychologist,245316,62,78.79922356,Yes
38183,Jamila,Usman,Male,2003-04-09,2019-03-31,C,SS2,Islam,Hausa,Kaduna,Umar Usman,Contracting civil engineer,390114,23,17.61740129,No
66370,Latifa,Ibrahim,Female,1983-07-22,2019-08-20,C,SS1,Islam,Hausa,Kaduna,Fatimah Ibrahim,Musician,227589,92,99.19379109,Yes
69186,Fatima,Hadiza,Female,2000-08-11,2016-09-15,D,SS2,Islam,Hausa,Bauchi,Amina Hadiza,Civil Service administrator,267859,90,46.22058407,Yes
39949,Saidah,Yau,Female,1987-08-06,2018-07-21,D,SS1,Islam,Hausa,Kaduna,Abdullahi Yau,Hospital doctor,443075,14,12.63978653,No
64239,Salma,Abdullahi,Female,1993-04-09,2020-07-27,B,SS3,Islam,Hausa,Sokoto,Amina Abdullahi,Visual merchandiser,489101,50,90.71243358,No
54424,Saidah,Malam,Male,1983-03-23,2017-04-19,D,SS1,Islam,Hausa,Kano,Umar Malam,Teacher early years/pre,53899,73,36.06335779,Yes
69441,Saidu,Bello,Female,1993-03-21,2020-09-13,B,SS1,Islam,Hausa,Bauchi,Fatimah Bello,Charity fundraiser,215239,68,14.47033091,No
62262,Halima,Salisu,Male,1990-07-20,2017-06-29,B,SS1,Islam,Hausa,Sokoto,Fatimah Salisu,Jewellery designer,292997,7,98.09998594,Yes
64524,Jamila,Musa,Female,1990-04-23,2018-03-10,C,SS2,Islam,Hausa,Bauchi,Umar Musa,Equality and diversity officer,94682,92,72.85556363,No
22463,Saiduwa,Usman,Male,1993-09-18,2019-03-28,B,SS2,Islam,Hausa,Kano,Fatimah Usman,Probation officer,120296,8,93.69516221,Yes
50966,Saad,Yau,Female,1983-09-27,2019-12-11,D,SS1,Islam,Hausa,Bauchi,Umar Yau,Architect,491986,98,23.21146917,Yes
65936,Bilal,Garba,Female,2009-04-02,2018-08-08,B,SS1,Islam,Hausa,Kaduna,Umar Garba,Financial trader,100319,100,65.52457292,Yes
50963,Saeedah,Amina,Male,2010-12-19,2019-11-10,D,SS1,Islam,Hausa,Kaduna,Fatimah Amina,Sports therapist,361767,45,77.22936641,Yes
97177,Salma,Saidatu,Male,2006-06-20,2018-05-29,B,SS1,Islam,Hausa,Kaduna,Abdullahi Saidatu,Designer fashion/clothing,322899,32,16.06049013,No
43408,Said,Umar,Female,2010-12-24,2019-03-11,A,SS2,Islam,Hausa,Kano,Amina Umar,Graphic designer,344341,63,81.31685002,No
59060,Saidiya,Ishaq,Female,1992-05-22,2020-10-12,C,SS1,Islam,Hausa,Katsina,Amina Ishaq,Agricultural engineer,451670,70,76.7072112,No
30006,Saidun,Muhammad,Female,2001-11-02,2020-02-02,C,SS3,Islam,Hausa,Bauchi,Fatimah Muhammad,Research officer trade union,111076,99,69.52014804,No
72163,Fatima,Danjuma,Female,2000-05-24,2016-08-11,B,SS1,Islam,Hausa,Kano,Umar Danjuma,Environmental manager,360842,91,86.76163624,No
18799,Fatima,Zainab,Female,2001-12-05,2018-11-01,D,SS1,Islam,Hausa,Sokoto,Amina Zainab,English as a foreign language teacher,121182,79,88.3643676,No
21957,Fatima,Ahmed,Male,2002-06-02,2017-02-28,B,SS3,Islam,Hausa,Sokoto,Amina Ahmed,Financial trader,298213,29,75.79802703,No
21188,Saeedah,Kabiru,Female,2002-06-13,2019-12-28,C,SS3,Islam,Hausa,Sokoto,Fatimah Kabiru,Equities trader,309179,10,60.76206965,No
22219,Abdulsalam,Sadiq,Female,1988-04-06,2017-08-31,D,SS2,Islam,Hausa,Kano,Abdullahi Sadiq,Printmaker,340238,72,29.59544411,Yes
66606,Fatima,Garba,Female,1986-03-17,2017-04-25,A,SS1,Islam,Hausa,Bauchi,Abdullahi Garba,Engineer technical sales,339199,50,20.63878962,Yes
22656,Saad,Amina,Male,1984-04-13,2017-08-12,A,SS2,Islam,Hausa,Katsina,Abdullahi Amina,Dance movement psychotherapist,430582,79,28.37127199,No
58843,Saad,Halima,Female,1998-08-31,2016-01-13,D,SS1,Islam,Hausa,Katsina,Umar Halima,Administrator charities/voluntary organisations,449289,21,83.03746582,Yes
27054,Ali,Abdullahi,Female,1995-02-06,2016-02-09,B,SS2,Islam,Hausa,Kano,Abdullahi Abdullahi,Housing manager/officer,228626,67,54.61355291,No
82924,Kabir,Bello,Female,1988-04-24,2020-04-04,C,SS1,Islam,Hausa,Kaduna,Amina Bello,Financial planner,112785,76,23.70751695,Yes
17861,Saeedah,Saidiya,Male,1987-09-17,2019-03-08,D,SS2,Islam,Hausa,Kano,Umar Saidiya,Advertising art director,377651,63,67.20110048,Yes
86869,Abubakar,Saidatu,Male,1992-01-07,2020-03-06,B,SS3,Islam,Hausa,Katsina,Umar Saidatu,Veterinary surgeon,475108,24,58.92076427,No
83608,Muhammad,Kabiru,Female,1995-06-28,2019-06-10,D,SS3,Islam,Hausa,Kaduna,Amina Kabiru,Radiation protection practitioner,67028,67,21.91557343,No
83620,Ali,Sani,Female,2002-10-22,2019-07-15,D,SS2,Islam,Hausa,Bauchi,Fatimah Sani,Print production planner,462167,37,63.22930534,Yes
53207,Ali,Ahmed,Male,1991-07-03,2019-05-11,C,SS3,Islam,Hausa,Sokoto,Fatimah Ahmed,Patent examiner,487899,44,58.61315712,No
97819,Saidah,Hadiza,Male,1990-12-05,2019-03-05,A,SS1,Islam,Hausa,Katsina,Fatimah Hadiza,Surveyor commercial/residential,384537,41,67.99846388,Yes
26021,Saeedah,Malam,Male,1991-09-20,2019-04-08,A,SS2,Islam,Hausa,Sokoto,Umar Malam,Structural engineer,216234,8,84.95409265,Yes
63845,Aisha,Bello,Female,2010-08-06,2020-02-29,A,SS3,Islam,Hausa,Kaduna,Amina Bello,Tax inspector,178994,86,44.53699922,No
56346,Abubakar,Abdullahi,Male,1993-03-21,2018-08-14,A,SS2,Islam,Hausa,Katsina,Amina Abdullahi,Engineer agricultural,213608,14,24.37920099,Yes
97207,Suleiman,Kabiru,Male,1986-02-16,2016-08-09,C,SS2,Islam,Hausa,Bauchi,Fatimah Kabiru,Passenger transport manager,331585,67,80.73138773,No
65435,Hadiza,Yusuf,Male,2002-05-30,2019-06-24,B,SS3,Islam,Hausa,Kaduna,Amina Yusuf,Electronics engineer,481051,19,94.58394857,Yes
16743,Fatima,Sadiq,Male,1996-08-08,2016-04-30,D,SS1,Islam,Hausa,Bauchi,Amina Sadiq,Scientist physiological,273158,23,22.18890881,No
88696,Saidun,Lawal,Female,2002-05-13,2017-01-21,C,SS1,Islam,Hausa,Katsina,Amina Lawal,Telecommunications researcher,203853,94,91.77316406,Yes
50953,Said,Abdullahi,Female,1990-05-26,2019-04-10,A,SS2,Islam,Hausa,Bauchi,Fatimah Abdullahi,Office manager,70415,98,39.6555869,Yes
56090,Bashir,Saadatu,Female,2007-12-26,2020-10-23,A,SS1,Islam,Hausa,Kaduna,Fatimah Saadatu,Teaching laboratory technician,105875,63,97.26588938,Yes
23579,Aisha,Aliyu,Male,1985-08-17,2017-05-19,C,SS2,Islam,Hausa,Katsina,Amina Aliyu,Naval architect,78790,22,68.40680662,No
85748,Abubakar,Zainab,Male,2007-08-15,2017-08-26,D,SS1,Islam,Hausa,Katsina,Amina Zainab,Games developer,207393,2,15.0050084,Yes
76507,Saeed,Asmau,Female,1994-01-18,2019-09-17,C,SS2,Islam,Hausa,Kaduna,Umar Asmau,Medical physicist,398559,8,26.4386309,Yes
37884,Salma,Danjuma,Female,2009-12-23,2018-03-04,D,SS2,Islam,Hausa,Bauchi,Amina Danjuma,General practice doctor,121785,24,40.31502556,No
30280,Kabir,Sani,Female,1999-06-02,2018-12-18,C,SS2,Islam,Hausa,Kano,Abdullahi Sani,Plant breeder/geneticist,414855,72,30.89147525,Yes
96079,Saidun,Umar,Female,1988-11-18,2020-05-02,B,SS3,Islam,Hausa,Kaduna,Fatimah Umar,Metallurgist,185413,29,61.3204934,No
73201,Mariya,Abdullahi,Male,1999-08-13,2020-02-27,A,SS3,Islam,Hausa,Katsina,Amina Abdullahi,Medical sales representative,477658,80,53.6031337,No
39392,Fatima,Halima,Male,2011-02-04,2019-02-17,B,SS2,Islam,Hausa,Kaduna,Umar Halima,Farm manager,249009,39,48.39635341,Yes
24184,Salim,Ibrahim,Female,2006-06-18,2016-06-28,C,SS3,Islam,Hausa,Sokoto,Amina Ibrahim,IT consultant,130235,70,64.77680873,No
55890,Saidah,Fatima,Female,2006-11-30,2019-04-12,B,SS2,Islam,Hausa,Bauchi,Umar Fatima,Sound technician broadcasting/film/video,197150,18,82.03596487,No
82910,Aminat,Ahmed,Female,2002-08-10,2019-08-10,D,SS3,Islam,Hausa,Bauchi,Abdullahi Ahmed,Marketing executive,228227,82,66.014673,Yes
58176,Aisha,Adamu,Female,2010-11-19,2018-02-05,C,SS1,Islam,Hausa,Sokoto,Abdullahi Adamu,Camera operator,495506,31,33.49169016,Yes
25058,Bashir,Mariya,Male,1986-03-31,2018-01-22,D,SS2,Islam,Hausa,Bauchi,Umar Mariya,Contractor,266022,19,91.51696657,No
46512,Aisha,Yusuf,Male,2003-04-03,2020-01-24,B,SS2,Islam,Hausa,Kano,Amina Yusuf,IT technical support officer,89005,86,46.06108927,Yes
85248,Latifa,Halima,Male,2004-11-07,2016-04-17,A,SS3,Islam,Hausa,Kano,Amina Halima,Fine artist,328377,21,92.38363277,Yes
39643,Ibrahim,Muhammad,Male,1993-03-22,2019-01-27,C,SS3,Islam,Hausa,Kano,Umar Muhammad,Solicitor,240728,9,61.15465309,Yes
66244,Aminu,Mariya,Female,1984-04-09,2016-03-28,D,SS3,Islam,Hausa,Sokoto,Abdullahi Mariya,Technical sales engineer,89380,34,97.90884982,No
83526,Muhammad,Mariya,Female,2007-11-12,2017-04-04,B,SS1,Islam,Hausa,Sokoto,Fatimah Mariya,Conservation officer historic buildings,311245,13,79.91091333,Yes
91490,Auwal,Garba,Male,2010-07-03,2018-03-22,C,SS1,Islam,Hausa,Bauchi,Amina Garba,Chief Operating Officer,211682,37,92.90952882,No
90422,Salim,Amina,Female,2002-08-10,2019-11-16,A,SS3,Islam,Hausa,Bauchi,Fatimah Amina,Runner broadcasting/film/video,437254,37,98.10972581,Yes
98470,Khadija,Saadatu,Female,1995-12-25,2017-04-02,C,SS1,Islam,Hausa,Sokoto,Abdullahi Saadatu,Publishing copy,207192,64,13.05597058,No
94239,Aisha,Fatima,Female,1985-09-02,2018-03-01,A,SS1,Islam,Hausa,Kaduna,Umar Fatima,Social worker,263317,37,98.89636343,Yes
82972,Mariya,Aliyu,Male,2009-07-18,2018-02-07,B,SS2,Islam,Hausa,Sokoto,Fatimah Aliyu,Interior and spatial designer,61918,85,43.30194128,Yes
13441,Fatima,Lawal,Female,1984-11-25,2020-12-01,D,SS2,Islam,Hausa,Katsina,Fatimah Lawal,Civil Service fast streamer,63708,29,58.05532986,Yes
89822,Saeedah,Yakubu,Female,2009-03-25,2017-05-16,C,SS2,Islam,Hausa,Katsina,Umar Yakubu,Trade mark attorney,199503,95,89.14120756,Yes
96223,Saeed,Ishaq,Male,1994-05-18,2016-02-08,C,SS3,Islam,Hausa,Katsina,Fatimah Ishaq,Estate agent,221837,18,17.66575569,No
45054,Mariya,Saidatu,Male,1994-11-02,2016-12-28,D,SS1,Islam,Hausa,Kano,Amina Saidatu,Magazine features editor,146875,97,69.29935808,Yes
33647,Fatima,Aliyu,Male,2010-10-21,2016-10-13,C,SS3,Islam,Hausa,Bauchi,Amina Aliyu,Surveyor building,423188,69,32.14044091,No
45818,Saeed,Danjuma,Male,1997-10-11,2019-04-09,C,SS3,Islam,Hausa,Katsina,Abdullahi Danjuma,Environmental manager,98798,97,94.17184077,No
50499,Said,Aliyu,Female,1997-03-04,2019-05-20,C,SS2,Islam,Hausa,Katsina,Abdullahi Aliyu,Psychologist occupational,122050,16,50.37129153,No
54541,Abubakar,Muhammad,Male,1987-02-07,2020-12-26,C,SS1,Islam,Hausa,Katsina,Amina Muhammad,Geophysical data processor,325227,10,46.76420642,Yes
56009,Salim,Zainab,Female,2009-03-19,2016-09-06,D,SS3,Islam,Hausa,Katsina,Amina Zainab,Teacher special educational needs,366096,55,19.04536362,Yes
10800,Aminat,Danjuma,Male,1990-09-18,2020-05-30,B,SS1,Islam,Hausa,Kaduna,Abdullahi Danjuma,Astronomer,364334,48,57.35730461,Yes
33777,Kabir,Kabiru,Female,2008-06-09,2017-08-09,C,SS1,Islam,Hausa,Katsina,Umar Kabiru,Psychiatrist,496467,75,61.46838531,Yes
28776,Saidu,Lawal,Female,2005-03-18,2019-08-07,D,SS2,Islam,Hausa,Kaduna,Fatimah Lawal,Water engineer,102493,79,98.03536738,No
84228,Muhammad,Ibrahim,Male,2011-11-26,2017-05-30,B,SS1,Islam,Hausa,Kaduna,Amina Ibrahim,Primary school teacher,240071,92,23.76416779,Yes
96159,Musa,Sani,Female,2003-06-30,2019-08-19,D,SS1,Islam,Hausa,Katsina,Umar Sani,Research scientist (medical),109440,27,78.8033153,No
62531,Fatima,Sani,Female,1983-05-23,2018-02-24,A,SS1,Islam,Hausa,Bauchi,Umar Sani,Therapist art,99889,91,92.38167328,Yes
19120,Abubakar,Abdullahi,Male,2004-07-26,2018-07-27,B,SS2,Islam,Hausa,Bauchi,Fatimah Abdullahi,Press photographer,188516,3,67.77597574,Yes
28595,Hadiza,Salisu,Male,2009-06-14,2020-04-04,B,SS2,Islam,Hausa,Sokoto,Umar Salisu,Bookseller,452652,88,79.41196193,Yes
92991,Salma,Aliyu,Female,2004-07-05,2020-07-14,A,SS1,Islam,Hausa,Kano,Umar Aliyu,Dramatherapist,224999,18,86.46166992,No
14018,Ibrahim,Ishaq,Male,1996-01-06,2019-04-04,B,SS2,Islam,Hausa,Kano,Fatimah Ishaq,Advertising copywriter,216887,96,10.60548073,No
22026,Salim,Garba,Male,1984-11-03,2020-12-25,B,SS2,Islam,Hausa,Katsina,Amina Garba,Surveyor minerals,114868,82,32.31179328,No
79531,Khadija,Malam,Male,1993-05-15,2018-08-14,A,SS3,Islam,Hausa,Bauchi,Abdullahi Malam,Production assistant radio,145744,96,94.54388617,Yes
38197,Latifa,Aliyu,Male,2000-11-03,2019-07-02,D,SS1,Islam,Hausa,Katsina,Umar Aliyu,Surveyor land/geomatics,352205,3,54.16772681,No
59308,Fatima,Adamu,Male,1984-05-26,2016-10-03,C,SS2,Islam,Hausa,Kaduna,Umar Adamu,Barista,161311,18,20.84643799,Yes
65028,Sadiq,Aliyu,Female,1993-11-12,2016-12-05,B,SS1,Islam,Hausa,Sokoto,Abdullahi Aliyu,Loss adjuster chartered,355255,6,24.70301173,No
69460,Kabiru,Yau,Male,2001-05-16,2020-11-14,D,SS2,Islam,Hausa,Katsina,Abdullahi Yau,Publishing rights manager,469625,83,30.29844885,No
54681,Saidu,Fatima,Female,2002-03-22,2018-12-05,D,SS2,Islam,Hausa,Bauchi,Amina Fatima,Data scientist,91334,28,16.52883447,No
30631,Abdulsalam,Danjuma,Female,1988-02-02,2017-03-19,A,SS2,Islam,Hausa,Kaduna,Amina Danjuma,Bonds trader,171382,8,27.47540476,No
58503,Said,Lawal,Female,1994-02-13,2018-04-15,D,SS3,Islam,Hausa,Kaduna,Amina Lawal,Manufacturing systems engineer,75731,37,69.44285375,No
50846,Said,Bello,Male,2000-02-04,2017-10-12,A,SS2,Islam,Hausa,Katsina,Umar Bello,Bookseller,194973,93,38.41736873,Yes
52517,Saeedah,Hadiza,Male,2006-09-28,2019-05-21,D,SS1,Islam,Hausa,Sokoto,Amina Hadiza,Health and safety adviser,213309,91,46.42337724,No
84395,Khadija,Saadatu,Male,1990-07-06,2018-08-15,C,SS2,Islam,Hausa,Kano,Umar Saadatu,Teacher early years/pre,491171,21,11.14594567,Yes
